VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Backup Status,com.vrlcm.snapshot,Domain,Last Backup,latency.enforceCpuMin,Server Shutdown for DECOM,Server_Role,SRM-com.vmware.vcDr:::protected,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,Virtual_Machine,SAP,Operation Status,DeployedBy,GRID,Service Level,VSA Backup Application,Environment,Backup,Application,VROPS TAG,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
HOEMIC04,poweredOn,False,False,green,HOEMIC04.LABLAN.local,connected,running,green,False,2024-09-21 12:57:52,,1969-12-31 21:00:00,2024-06-28 05:11:39,8,16384,1,4,intel-haswell,normal,True,,,HOE PROD 01-HOE-4006,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO091_LabLan_NTAP/Resources,,,True,notConfigured,gray,-1,-1,750173,699919,699063,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HOE_CLO91_NFS_DS_004] HOEMIC04/HOEMIC04.vmx,[HOE_CLO91_NFS_DS_004] HOEMIC04/,[HOE_CLO91_NFS_DS_004] HOEMIC04/,[HOE_CLO91_NFS_DS_004] HOEMIC04/,,,,,,,,,,HOEDCO02,HOE_Production_CLO091_LabLan_NTAP,hoevhs874.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-861673,503273f9-f8ab-869c-c1ce-1963eee1166f,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMIF01,poweredOn,False,False,green,HOEMIF01.NA.site.local,connected,running,green,False,2024-09-21 21:37:00,,1969-12-31 21:00:00,2024-10-09 03:15:01,2,8192,1,2,intel-haswell,normal,True,,,HCF_VDS01-VM-419,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,564545,553821,553818,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,none,never,,[HCF_CLO021_NFS_DS009] HOEMIF01/HOEMIF01.vmx,[HCF_CLO021_NFS_DS009] HOEMIF01/,[HCF_CLO021_NFS_DS009] HOEMIF01/,[HCF_CLO021_NFS_DS009] HOEMIF01/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc507.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1208245,503285c5-5354-7ea4-f4b5-d5eebbd03cfc,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
hoemkev01,poweredOn,False,False,green,hoemkev01,connected,running,green,False,2023-08-09 12:34:51,,2022-06-24 07:31:55,2024-10-10 03:57:02,2,4096,1,1,intel-haswell,normal,True,,,HCF_VDS03-Cloud-VM-419,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO019_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,102401,22667,22665,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,14,pending,onSoftPowerOff,vmx-18,[HCF_PROD_CLO019_NFS_DS_001] hoemkev01/hoemkev01.vmx,[HCF_PROD_CLO019_NFS_DS_001] hoemkev01/,[HCF_PROD_CLO019_NFS_DS_001] hoemkev01/,[HCF_PROD_CLO019_NFS_DS_001] hoemkev01/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO019_GP_NTAPF,hcfvhc233.na.site.local,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1947405,50322872-ad7d-d285-064a-1b5ddbb03599,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,ServiceNow,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEMMA01,poweredOn,False,False,green,HOEMMA01.NA.site.local,connected,running,green,False,2024-09-22 22:00:36,,1969-12-31 21:00:00,2024-10-10 03:39:22,4,16384,1,2,intel-broadwell,normal,True,True,,HCF_VDS03-Cloud-VM-432,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,389825,308702,308700,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCFNCS09_04_HCF_CL006_NFS_DS_014] HOEMMA01/HOEMMA01.vmx,[HCFNCS09_04_HCF_CL006_NFS_DS_014] HOEMMA01/,[HCFNCS09_04_HCF_CL006_NFS_DS_014] HOEMMA01/,[HCFNCS09_04_HCF_CL006_NFS_DS_014] HOEMMA01/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc416.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-35299,5032ecce-c3ba-4488-8dfc-c491fb70a6af,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMA100,poweredOn,False,False,green,HOEMMA100.NA.site.local,connected,running,green,False,2024-09-28 21:39:08,,1969-12-31 21:00:00,2024-10-09 05:34:31,8,12288,1,3,intel-broadwell,normal,True,,,HCF_VDS03-Cloud-VM-440,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,163841,144852,144850,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCFNCS09_08_HCF_CL006_NFS_DS_021] HOEMMA100/HOEMMA100.vmx,[HCFNCS09_08_HCF_CL006_NFS_DS_021] HOEMMA100/,[HCFNCS09_08_HCF_CL006_NFS_DS_021] HOEMMA100/,[HCFNCS09_08_HCF_CL006_NFS_DS_021] HOEMMA100/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc316.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-577758,503254eb-2f4e-c97f-9a73-8044e4afc3a4,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMA101,poweredOn,False,False,green,HOEMMA101.NA.site.local,connected,running,green,False,2024-09-28 13:57:50,,1969-12-31 21:00:00,2024-10-10 01:20:32,4,16384,1,4,intel-broadwell,normal,True,,,HCF_VDS03-Cloud-VM-440,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,360449,206532,206530,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] HOEMMA101/HOEMMA101.vmx,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] HOEMMA101/,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] HOEMMA101/,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] HOEMMA101/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc218.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-737136,503219b1-7e1e-83ad-133d-7ce8d5084349,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMA102,poweredOn,False,False,green,HOEMMA102.NA.site.local,connected,running,green,False,2024-09-28 12:43:53,,1969-12-31 21:00:00,2024-10-06 15:46:44,4,16384,1,3,intel-broadwell,normal,True,,,HCF_VDS03-Cloud-VM-440,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,309483,172604,172368,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] HOEMMA102/HOEMMA102.vmx,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] HOEMMA102/,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] HOEMMA102/,[HCFNCS09_04_HCF_CLO06_NFS_DS_048] HOEMMA102/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc319.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-737137,5032aecf-7036-e2a4-3554-96667ae12b7d,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMA104,poweredOn,False,False,green,HOEMMA104.NA.site.local,connected,running,green,False,2024-09-18 12:28:55,,1969-12-31 21:00:00,2024-07-05 14:27:31,4,16384,1,3,intel-haswell,normal,True,,,HCF_VDS03-Cloud-VM-421,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO009_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,471062,99111,99089,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA104/HOEMMA104.vmx,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA104/,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA104/,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA104/,,,,upstreamaccts.site.local,,,,appserver,,HOEDCO02,HCF_PROD_CLO009_GP_NTAPF,hcfvhc307.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1003185,503225d4-bd0e-8ff0-eab6-7bbfdea41888,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,VSA_Backup,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEMMA105,poweredOn,False,False,green,HOEMMA105.NA.site.local,connected,running,green,False,2024-09-18 12:15:15,,1969-12-31 21:00:00,2024-07-05 14:27:31,4,16384,1,2,intel-haswell,normal,True,,,HCF_VDS03-Cloud-VM-421,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO009_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,460821,114827,114806,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA105/HOEMMA105.vmx,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA105/,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA105/,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA105/,,,,upstreamaccts.site.local,,,,appserver,,HOEDCO02,HCF_PROD_CLO009_GP_NTAPF,hcfvhc306.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-1004493,50328ff5-7077-3e32-8f4b-8ff90ebedc8a,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,VSA_Backup,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEMMA106,poweredOn,False,False,green,HOEMMA106.NA.site.local,connected,running,green,False,2024-08-27 04:53:47,,2024-04-14 22:41:53,2024-08-17 02:36:46,4,16384,1,4,intel-haswell,normal,True,,,HCF_VDS03-Cloud-VM-421,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO009_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,409601,28438,28436,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,14,none,never,,[HCF_PROD_CLO009_NTAPF_DS10] HOEMMA106/HOEMMA106.vmx,[HCF_PROD_CLO009_NTAPF_DS10] HOEMMA106/,[HCF_PROD_CLO009_NTAPF_DS10] HOEMMA106/,[HCF_PROD_CLO009_NTAPF_DS10] HOEMMA106/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO009_GP_NTAPF,hcfvhc307.na.site.local,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-2420643,503250fb-05ad-79c5-ca66-fe9e8c8aaca4,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEMMA107,poweredOn,False,False,green,HOEMMA107.NA.site.local,connected,running,green,False,2024-08-27 04:58:33,,2024-04-14 22:45:13,2024-07-23 02:46:24,4,16384,1,4,intel-haswell,normal,True,,,HCF_VDS03-Cloud-VM-421,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO009_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,409600,28341,28340,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,14,none,never,,[HCF_PROD_CLO009_NTAPF_DS10] HOEMMA107/HOEMMA107.vmx,[HCF_PROD_CLO009_NTAPF_DS10] HOEMMA107/,[HCF_PROD_CLO009_NTAPF_DS10] HOEMMA107/,[HCF_PROD_CLO009_NTAPF_DS10] HOEMMA107/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO009_GP_NTAPF,hcfvhc306.na.site.local,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-2420647,5032d7ec-abfa-48ff-9ee7-33070fb4b6be,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
HOEMMA110,poweredOn,False,False,green,HOEMMA110.NA.site.local,connected,running,green,False,2024-08-31 21:31:19,,1969-12-31 21:00:00,2024-07-19 13:15:15,8,32768,1,3,intel-haswell,normal,True,True,,HCF_VDS03-Cloud-VM-410,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO009_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,304131,106340,106337,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HCF_PROD_CLO009_NTAPF_DS_01] HOEMMA110_1/HOEMMA110.vmx,[HCF_PROD_CLO009_NTAPF_DS_01] HOEMMA110_1/,[HCF_PROD_CLO009_NTAPF_DS_01] HOEMMA110_1/,[HCF_PROD_CLO009_NTAPF_DS_01] HOEMMA110_1/,,"Backup Job ID [1678471]  Client: [PrivateCloud_HOEVMS150_VSA], Backup Set: [defaultBackupSet], Subclient: [HCF_PROD_CLO009_NTAPF_DS01]",,,3/7/2024 6:34:02 PM,,,,,HOEDCO02,HCF_PROD_CLO009_GP_NTAPF,hcfvhc406.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-1279802,5032c62b-392a-a10f-b51e-292f3b93010f,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,do_not_backup,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMA111,poweredOn,False,False,green,HOEMMA111.NA.site.local,connected,running,green,False,2024-09-28 21:45:45,,1969-12-31 21:00:00,2024-07-20 09:36:15,8,32768,1,3,intel-haswell,normal,True,,,HCF_VDS03-Cloud-VM-410,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO009_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,304138,123970,123960,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA111/HOEMMA111.vmx,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA111/,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA111/,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA111/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO009_GP_NTAPF,hcfvhc307.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-1278349,50328833-86d7-0424-c53c-90cb34fed623,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMA112,poweredOn,False,False,green,HOEMMA112.NA.site.local,connected,running,green,False,2024-09-21 22:21:58,,1969-12-31 21:00:00,2024-06-22 04:17:24,4,16384,1,3,intel-haswell,normal,True,,,HCF_VDS03-Cloud-VM-421,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO009_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,304435,231869,231865,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA112/HOEMMA112.vmx,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA112/,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA112/,[HCF_PROD_CLO009_NTAPF_DS07] HOEMMA112/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO009_GP_NTAPF,hcfvhc307.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-1278350,50327b69-86f6-2986-ac94-b6d7defcb92b,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMA113,poweredOn,False,False,green,HOEMMA113.NA.site.local,connected,running,green,False,2024-09-21 22:06:49,,1969-12-31 21:00:00,2024-07-05 14:24:11,4,65536,1,4,intel-haswell,normal,True,True,,HCF_VDS03-Cloud-VM-421,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO009_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,817156,356329,356325,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,efi,18,success,never,,[HCF_PROD_CLO009_NTAPF_DS_01] HOEMMA113/HOEMMA113.vmx,[HCF_PROD_CLO009_NTAPF_DS_01] HOEMMA113/,[HCF_PROD_CLO009_NTAPF_DS_01] HOEMMA113/,[HCF_PROD_CLO009_NTAPF_DS_01] HOEMMA113/,,"Backup Job ID [1678471]  Client: [PrivateCloud_HOEVMS150_VSA], Backup Set: [defaultBackupSet], Subclient: [HCF_PROD_CLO009_NTAPF_DS01]",,,3/7/2024 6:27:22 PM,,,,,HOEDCO02,HCF_PROD_CLO009_GP_NTAPF,hcfvhc307.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-1279803,50329850-032a-2600-e389-75807084cc26,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,do_not_backup,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMC01,poweredOn,False,False,green,HOEMMC01.NA.site.local,connected,running,green,False,2024-09-14 21:39:26,,1969-12-31 21:00:00,2024-10-10 03:35:56,4,16384,2,3,intel-broadwell,normal,True,,,HCF_VDS03-Cloud-VM-432,HCF_VDS03-Cloud-VM-432,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,665895,119219,119182,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCFNCS09_01_HCF_CL006_NFS_DS_001] HOEMMC01/HOEMMC01.vmx,[HCFNCS09_01_HCF_CL006_NFS_DS_001] HOEMMC01/,[HCFNCS09_01_HCF_CL006_NFS_DS_001] HOEMMC01/,[HCFNCS09_01_HCF_CL006_NFS_DS_001] HOEMMC01/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc321.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-377994,5032fa9d-b136-ca4f-985d-ae28c1e4bcb8,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Acceptance,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMP01,poweredOn,False,False,green,HOEMMP01.NA.site.local,connected,running,green,False,2024-09-22 12:38:30,,1969-12-31 21:00:00,2024-10-09 03:07:13,6,16384,1,3,intel-haswell,normal,True,,,HCF_VDS01-VM-415,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,512001,429254,429253,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS023] HOEMMP01/HOEMMP01.vmx,[HCF_CLO021_NFS_DS023] HOEMMP01/,[HCF_CLO021_NFS_DS023] HOEMMP01/,[HCF_CLO021_NFS_DS023] HOEMMP01/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc505.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-2305123,501fe602-cc73-4be3-c91b-f1cff7ed9bf5,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMP02,poweredOn,False,False,green,HOEMMP02.NA.site.local,connected,running,green,False,2024-09-22 12:43:27,,1969-12-31 21:00:00,2024-10-09 11:48:13,6,16384,1,3,intel-haswell,normal,True,,,HCF_VDS01-VM-415,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,512001,235150,235149,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS019] HOEMMP02/HOEMMP02.vmx,[HCF_CLO021_NFS_DS019] HOEMMP02/,[HCF_CLO021_NFS_DS019] HOEMMP02/,[HCF_CLO021_NFS_DS019] HOEMMP02/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc508.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-2305121,501fd8e1-025b-0ada-7fc2-378885b0821a,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMP03,poweredOn,False,False,green,HOEMMP03.NA.site.local,connected,running,green,False,2024-09-22 12:49:38,,1969-12-31 21:00:00,2024-10-09 01:35:32,4,8192,1,3,intel-haswell,normal,True,,,HCF_VDS01-VM-419,,,,,,,,1,4096,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO021_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,512013,290827,290813,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,18,success,never,,[HCF_CLO021_NFS_DS020] HOEMMP03/HOEMMP03.vmx,[HCF_CLO021_NFS_DS020] HOEMMP03/,[HCF_CLO021_NFS_DS020] HOEMMP03/,[HCF_CLO021_NFS_DS020] HOEMMP03/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO021_GP_NTAP,hcfvhc505.na.site.local,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-2305125,501f9106-91a2-c2db-4832-f0bf9e8a7459,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016,
HOEMMP04,poweredOn,False,False,green,HOEMMP04.NA.site.local,connected,running,green,False,2024-09-21 12:20:35,,1969-12-31 21:00:00,2024-10-08 06:17:57,4,8192,1,3,intel-haswell,normal,True,True,,HCF_VDS01-VM-415,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO071_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,512015,69521,69505,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,efi,18,success,never,,[HOE_CLO71_NFS_DS_036] HOEMMP04/HOEMMP04.vmx,[HOE_CLO71_NFS_DS_036] HOEMMP04/,[HOE_CLO71_NFS_DS_036] HOEMMP04/,[HOE_CLO71_NFS_DS_036] HOEMMP04/,,,,,,,,,,HOEDCO02,HOE_Production_CLO071_GP_NTAP,hoevhs714.na.site.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-2302985,50328d8e-b6c9-7a95-7d28-40781fac23ed,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Acceptance,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019,
